Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:  33%|███▎      | 1/3 [00:00<00:01,  1.78it/s]Loading checkpoint shards:  67%|██████▋   | 2/3 [00:00<00:00,  2.09it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00,  3.01it/s]
{"update": 1, "examples_seen": 8, "supervised_tokens": 1611, "loss": 0.005251444148598239, "gradient_norm": 0.11554479598999023, "learning_rate": 2e-05, "seconds": 3.5780497800001285, "elapsed_training_seconds": 3.578135231000033}
{"update": 2, "examples_seen": 16, "supervised_tokens": 1413, "loss": 0.00480736065946985, "gradient_norm": 0.5603946447372437, "learning_rate": 4e-05, "seconds": 2.8652974620001714, "elapsed_training_seconds": 6.445270503999836}
{"update": 3, "examples_seen": 24, "supervised_tokens": 1566, "loss": 0.0016234695249295328, "gradient_norm": 0.07059402763843536, "learning_rate": 6e-05, "seconds": 3.0246221719999085, "elapsed_training_seconds": 9.471284517999948}
{"update": 4, "examples_seen": 32, "supervised_tokens": 1630, "loss": 0.0032656830444466323, "gradient_norm": 0.30139514803886414, "learning_rate": 8e-05, "seconds": 2.917079170000079, "elapsed_training_seconds": 12.389686486999835}
{"update": 5, "examples_seen": 40, "supervised_tokens": 1461, "loss": 0.018110550474375486, "gradient_norm": 0.34242555499076843, "learning_rate": 0.0001, "seconds": 2.8277962909999133, "elapsed_training_seconds": 15.218945131999817}
{"update": 6, "examples_seen": 48, "supervised_tokens": 1574, "loss": 0.0010940676293103024, "gradient_norm": 0.05574576184153557, "learning_rate": 0.0001, "seconds": 2.9934977140001138, "elapsed_training_seconds": 18.213894846999892}
{"update": 7, "examples_seen": 56, "supervised_tokens": 1579, "loss": 0.00030809933195996564, "gradient_norm": 0.009267233312129974, "learning_rate": 0.0001, "seconds": 2.902738761999899, "elapsed_training_seconds": 21.11802580099993}
{"update": 8, "examples_seen": 64, "supervised_tokens": 1551, "loss": 0.00016845767186168814, "gradient_norm": 0.004735192283987999, "learning_rate": 0.0001, "seconds": 2.851817394000136, "elapsed_training_seconds": 23.97126480599991}
{"update": 9, "examples_seen": 72, "supervised_tokens": 1470, "loss": 0.00011581341004784917, "gradient_norm": 0.0031842244789004326, "learning_rate": 0.0001, "seconds": 3.0152307139999266, "elapsed_training_seconds": 26.987847761000012}
{"update": 10, "examples_seen": 80, "supervised_tokens": 1366, "loss": 0.0008677704222463944, "gradient_norm": 0.03393639996647835, "learning_rate": 0.0001, "seconds": 2.8468986139998833, "elapsed_training_seconds": 29.83615547699992}
{"update": 11, "examples_seen": 88, "supervised_tokens": 1514, "loss": 0.0008852491482684854, "gradient_norm": 0.03189337998628616, "learning_rate": 0.0001, "seconds": 2.8726545249999162, "elapsed_training_seconds": 32.71055895199993}
